date,rain,precipitation,precipitation_probability,apparent_temperature,temperature_2m,evapotranspiration,soil_temperature_0cm,showers,snowfall,snow_depth
2022-11-25 06:00:00+00:00,0.0,0.0,,6.181567,8.3215,,,0.0,0.0,0.0
2022-11-25 07:00:00+00:00,0.0,0.0,,7.837984,10.1215,,,0.0,0.0,0.0
2022-11-25 08:00:00+00:00,0.0,0.0,,9.424176,11.6715,,,0.0,0.0,0.0
2022-11-25 09:00:00+00:00,0.0,0.0,,10.899601,13.2215,,,0.0,0.0,0.0
2022-11-25 10:00:00+00:00,0.0,0.0,,12.056547,14.6215,,,0.0,0.0,0.0
2022-11-25 11:00:00+00:00,0.0,0.0,,12.288021,15.3715,,,0.0,0.0,0.0
2022-11-25 12:00:00+00:00,0.0,0.0,,11.992369,15.321501,,,0.0,0.0,0.0
2022-11-25 13:00:00+00:00,0.0,0.0,,11.692464,14.8715,,,0.0,0.0,0.0
2022-11-25 14:00:00+00:00,0.0,0.0,,11.6330385,14.021501,,,0.0,0.0,0.0
2022-11-25 15:00:00+00:00,0.0,0.0,,10.396415,12.021501,,,0.0,0.0,0.0
2022-11-25 16:00:00+00:00,0.0,0.0,,7.9526615,9.8715,,,0.0,0.0,0.0
2022-11-25 17:00:00+00:00,0.0,0.0,,7.1718855,9.1715,,,0.0,0.0,0.0
2022-11-25 18:00:00+00:00,0.0,0.0,,7.285013,9.1715,,,0.0,0.0,0.0
2022-11-25 19:00:00+00:00,0.0,0.0,,6.1645374,8.1215,,,0.0,0.0,0.0
2022-11-25 20:00:00+00:00,0.0,0.0,,6.131278,8.1215,,,0.0,0.0,0.0
2022-11-25 21:00:00+00:00,0.0,0.0,,7.297262,9.071501,,,0.0,0.0,0.0
2022-11-25 22:00:00+00:00,0.0,0.0,,8.237626,9.6215,,,0.0,0.0,0.0
2022-11-25 23:00:00+00:00,0.0,0.0,,7.665393,9.071501,,,0.0,0.0,0.0
2022-11-26 00:00:00+00:00,0.0,0.0,,7.757265,9.1215,,,0.0,0.0,0.0
2022-11-26 01:00:00+00:00,0.0,0.0,,7.5910416,9.021501,,,0.0,0.0,0.0
2022-11-26 02:00:00+00:00,0.0,0.0,,7.3083715,8.771501,,,0.0,0.0,0.0
2022-11-26 03:00:00+00:00,0.0,0.0,,7.109457,8.7215,,,0.0,0.0,0.0
2022-11-26 04:00:00+00:00,0.0,0.0,,6.937978,8.771501,,,0.0,0.0,0.0
2022-11-26 05:00:00+00:00,0.0,0.0,,7.155368,9.1215,,,0.0,0.0,0.0
2022-11-26 06:00:00+00:00,0.0,0.0,,7.6764708,9.4715,,,0.0,0.0,0.0
2022-11-26 07:00:00+00:00,0.0,0.0,,8.819668,10.271501,,,0.0,0.0,0.0
2022-11-26 08:00:00+00:00,0.0,0.0,,10.696941,12.1215,,,0.0,0.0,0.0
2022-11-26 09:00:00+00:00,0.0,0.0,,11.135653,13.071501,,,0.0,0.0,0.0
2022-11-26 10:00:00+00:00,0.0,0.0,,11.901953,13.771501,,,0.0,0.0,0.0
2022-11-26 11:00:00+00:00,0.0,0.0,,12.6212845,14.4715,,,0.0,0.0,0.0
2022-11-26 12:00:00+00:00,0.0,0.0,,11.865751,14.1715,,,0.0,0.0,0.0
2022-11-26 13:00:00+00:00,0.0,0.0,,11.183869,13.821501,,,0.0,0.0,0.0
2022-11-26 14:00:00+00:00,0.0,0.0,,11.435425,13.2215,,,0.0,0.0,0.0
2022-11-26 15:00:00+00:00,0.0,0.0,,10.421606,11.821501,,,0.0,0.0,0.0
2022-11-26 16:00:00+00:00,0.0,0.0,,10.988477,12.7215,,,0.0,0.0,0.0
2022-11-26 17:00:00+00:00,0.0,0.0,,10.495176,12.1715,,,0.0,0.0,0.0
2022-11-26 18:00:00+00:00,0.0,0.0,,8.380003,10.071501,,,0.0,0.0,0.0
2022-11-26 19:00:00+00:00,0.0,0.0,,8.625349,10.3715,,,0.0,0.0,0.0
2022-11-26 20:00:00+00:00,0.0,0.0,,7.9341097,9.8715,,,0.0,0.0,0.0
2022-11-26 21:00:00+00:00,0.0,0.0,,6.5879116,8.8715,,,0.0,0.0,0.0
2022-11-26 22:00:00+00:00,0.0,0.0,,6.2525816,8.7215,,,0.0,0.0,0.0
2022-11-26 23:00:00+00:00,0.0,0.0,,5.453334,7.9715,,,0.0,0.0,0.0
2022-11-27 00:00:00+00:00,0.0,0.0,,7.787813,9.9715,,,0.0,0.0,0.0
2022-11-27 01:00:00+00:00,0.0,0.0,,8.507546,10.4215,,,0.0,0.0,0.0
2022-11-27 02:00:00+00:00,0.0,0.0,,6.848464,9.021501,,,0.0,0.0,0.0
2022-11-27 03:00:00+00:00,0.0,0.0,,6.114273,8.4215,,,0.0,0.0,0.0
2022-11-27 04:00:00+00:00,0.0,0.0,,5.7805758,8.2215,,,0.0,0.0,0.0
2022-11-27 05:00:00+00:00,0.0,0.0,,5.3666344,7.9214997,,,0.0,0.0,0.0
2022-11-27 06:00:00+00:00,0.0,0.0,,6.426325,8.7215,,,0.0,0.0,0.0
2022-11-27 07:00:00+00:00,0.0,0.0,,8.246995,10.6215,,,0.0,0.0,0.0
2022-11-27 08:00:00+00:00,0.0,0.0,,8.452795,11.521501,,,0.0,0.0,0.0
2022-11-27 09:00:00+00:00,0.0,0.0,,8.580095,11.771501,,,0.0,0.0,0.0
2022-11-27 10:00:00+00:00,0.0,0.0,,9.0322,12.4715,,,0.0,0.0,0.0
2022-11-27 11:00:00+00:00,0.0,0.0,,9.255222,12.7215,,,0.0,0.0,0.0
2022-11-27 12:00:00+00:00,0.0,0.0,,9.823656,13.4215,,,0.0,0.0,0.0
2022-11-27 13:00:00+00:00,0.0,0.0,,9.623178,13.2215,,,0.0,0.0,0.0
2022-11-27 14:00:00+00:00,0.0,0.0,,9.425261,12.4715,,,0.0,0.0,0.0
2022-11-27 15:00:00+00:00,0.0,0.0,,8.1641245,10.7215,,,0.0,0.0,0.0
2022-11-27 16:00:00+00:00,0.0,0.0,,7.0200853,9.521501,,,0.0,0.0,0.0
2022-11-27 17:00:00+00:00,0.0,0.0,,6.3998756,8.821501,,,0.0,0.0,0.0
2022-11-27 18:00:00+00:00,0.0,0.0,,6.162468,8.6215,,,0.0,0.0,0.0
2022-11-27 19:00:00+00:00,0.0,0.0,,6.361738,8.9215,,,0.0,0.0,0.0
2022-11-27 20:00:00+00:00,0.0,0.0,,5.557831,8.1215,,,0.0,0.0,0.0
2022-11-27 21:00:00+00:00,0.0,0.0,,5.8942423,8.4715,,,0.0,0.0,0.0
2022-11-27 22:00:00+00:00,0.0,0.0,,6.0724564,8.6715,,,0.0,0.0,0.0
2022-11-27 23:00:00+00:00,0.0,0.0,,6.120348,8.6715,,,0.0,0.0,0.0
2022-11-28 00:00:00+00:00,0.0,0.0,,5.907549,8.3215,,,0.0,0.0,0.0
2022-11-28 01:00:00+00:00,0.0,0.0,,6.856037,9.1715,,,0.0,0.0,0.0
2022-11-28 02:00:00+00:00,0.1,0.1,,6.6144466,9.1215,,,0.0,0.0,0.0
2022-11-28 03:00:00+00:00,0.4,0.4,,6.365033,8.7215,,,0.0,0.0,0.0
2022-11-28 04:00:00+00:00,0.3,0.3,,6.404252,8.4715,,,0.0,0.0,0.0
2022-11-28 05:00:00+00:00,0.0,0.0,,6.3370123,8.271501,,,0.0,0.0,0.0
2022-11-28 06:00:00+00:00,0.0,0.0,,5.4769173,7.4214997,,,0.0,0.0,0.0
2022-11-28 07:00:00+00:00,0.0,0.0,,6.5473576,8.8715,,,0.0,0.0,0.0
2022-11-28 08:00:00+00:00,0.0,0.0,,7.3516817,10.1715,,,0.0,0.0,0.0
2022-11-28 09:00:00+00:00,0.0,0.0,,8.096311,11.021501,,,0.0,0.0,0.0
2022-11-28 10:00:00+00:00,0.0,0.0,,8.7451,11.7215,,,0.0,0.0,0.0
2022-11-28 11:00:00+00:00,0.0,0.0,,9.38817,12.271501,,,0.0,0.0,0.0
2022-11-28 12:00:00+00:00,0.0,0.0,,9.959556,12.771501,,,0.0,0.0,0.0
2022-11-28 13:00:00+00:00,0.0,0.0,,9.617209,12.571501,,,0.0,0.0,0.0
2022-11-28 14:00:00+00:00,0.0,0.0,,8.238895,11.3715,,,0.0,0.0,0.0
2022-11-28 15:00:00+00:00,0.0,0.0,,6.8011065,9.521501,,,0.0,0.0,0.0
2022-11-28 16:00:00+00:00,0.0,0.0,,5.69277,8.2215,,,0.0,0.0,0.0
2022-11-28 17:00:00+00:00,0.0,0.0,,5.195491,7.6714997,,,0.0,0.0,0.0
2022-11-28 18:00:00+00:00,0.0,0.0,,4.8113003,7.2715,,,0.0,0.0,0.0
2022-11-28 19:00:00+00:00,0.0,0.0,,4.1810484,6.6714997,,,0.0,0.0,0.0
2022-11-28 20:00:00+00:00,0.0,0.0,,3.2885218,6.0215,,,0.0,0.0,0.0
2022-11-28 21:00:00+00:00,0.0,0.0,,2.7466888,5.6215,,,0.0,0.0,0.0
2022-11-28 22:00:00+00:00,0.0,0.0,,2.467226,5.4214997,,,0.0,0.0,0.0
2022-11-28 23:00:00+00:00,0.0,0.0,,2.3300056,5.2715,,,0.0,0.0,0.0
2022-11-29 00:00:00+00:00,0.0,0.0,,3.2245893,6.2715,,,0.0,0.0,0.0
2022-11-29 01:00:00+00:00,0.0,0.0,,1.9316139,4.9715,,,0.0,0.0,0.0
2022-11-29 02:00:00+00:00,0.0,0.0,,1.7562704,4.7715,,,0.0,0.0,0.0
2022-11-29 03:00:00+00:00,0.0,0.0,,2.4820151,5.3215,,,0.0,0.0,0.0
2022-11-29 04:00:00+00:00,0.0,0.0,,2.263937,5.2215,,,0.0,0.0,0.0
2022-11-29 05:00:00+00:00,0.0,0.0,,2.470635,5.2715,,,0.0,0.0,0.0
2022-11-29 06:00:00+00:00,0.0,0.0,,2.2909727,5.1215,,,0.0,0.0,0.0
2022-11-29 07:00:00+00:00,0.0,0.0,,6.397024,8.5715,,,0.0,0.0,0.0
2022-11-29 08:00:00+00:00,0.0,0.0,,8.398135,10.4715,,,0.0,0.0,0.0
2022-11-29 09:00:00+00:00,0.0,0.0,,9.89248,11.9215,,,0.0,0.0,0.0
2022-11-29 10:00:00+00:00,0.0,0.0,,11.041062,12.9215,,,0.0,0.0,0.0
2022-11-29 11:00:00+00:00,0.0,0.0,,11.845631,13.571501,,,0.0,0.0,0.0
2022-11-29 12:00:00+00:00,0.0,0.0,,12.3098545,14.2215,,,0.0,0.0,0.0
2022-11-29 13:00:00+00:00,0.0,0.0,,12.367409,14.2215,,,0.0,0.0,0.0
2022-11-29 14:00:00+00:00,0.0,0.0,,10.514555,12.9715,,,0.0,0.0,0.0
2022-11-29 15:00:00+00:00,0.0,0.0,,8.342091,10.571501,,,0.0,0.0,0.0
2022-11-29 16:00:00+00:00,0.0,0.0,,7.269762,9.2215,,,0.0,0.0,0.0
2022-11-29 17:00:00+00:00,0.0,0.0,,6.542858,8.5715,,,0.0,0.0,0.0
2022-11-29 18:00:00+00:00,0.0,0.0,,6.743744,8.9215,,,0.0,0.0,0.0
2022-11-29 19:00:00+00:00,0.0,0.0,,4.854928,7.5215,,,0.0,0.0,0.0
2022-11-29 20:00:00+00:00,0.0,0.0,,5.634918,8.021501,,,0.0,0.0,0.0
2022-11-29 21:00:00+00:00,0.0,0.0,,6.6147394,8.821501,,,0.0,0.0,0.0
2022-11-29 22:00:00+00:00,0.0,0.0,,6.502366,8.6215,,,0.0,0.0,0.0
2022-11-29 23:00:00+00:00,0.5,0.5,,8.717144,10.1215,,,0.0,0.0,0.0
2022-11-30 00:00:00+00:00,0.5,0.5,,7.989874,9.771501,,,0.0,0.0,0.0
2022-11-30 01:00:00+00:00,0.1,0.1,,7.8386745,9.4215,,,0.0,0.0,0.0
2022-11-30 02:00:00+00:00,0.0,0.0,,7.9499865,9.571501,,,0.0,0.0,0.0
2022-11-30 03:00:00+00:00,0.0,0.0,,8.86216,10.6215,,,0.0,0.0,0.0
2022-11-30 04:00:00+00:00,0.4,0.4,,7.5335093,9.1215,,,0.0,0.0,0.0
2022-11-30 05:00:00+00:00,0.0,0.0,,8.005284,9.521501,,,0.0,0.0,0.0
2022-11-30 06:00:00+00:00,0.0,0.0,,8.224692,9.571501,,,0.0,0.0,0.0
2022-11-30 07:00:00+00:00,0.0,0.0,,8.986819,10.521501,,,0.0,0.0,0.0
2022-11-30 08:00:00+00:00,0.0,0.0,,10.91315,12.2215,,,0.0,0.0,0.0
2022-11-30 09:00:00+00:00,0.0,0.0,,12.937393,13.8715,,,0.0,0.0,0.0
2022-11-30 10:00:00+00:00,0.0,0.0,,14.2544155,15.071501,,,0.0,0.0,0.0
2022-11-30 11:00:00+00:00,0.0,0.0,,13.779768,14.821501,,,0.0,0.0,0.0
2022-11-30 12:00:00+00:00,0.0,0.0,,13.445694,15.021501,,,0.0,0.0,0.0
2022-11-30 13:00:00+00:00,0.2,0.2,,13.404247,14.4215,,,0.0,0.0,0.0
2022-11-30 14:00:00+00:00,0.1,0.1,,13.055355,13.9715,,,0.0,0.0,0.0
2022-11-30 15:00:00+00:00,0.0,0.0,,11.143652,12.271501,,,0.0,0.0,0.0
2022-11-30 16:00:00+00:00,0.0,0.0,,10.053356,11.321501,,,0.0,0.0,0.0
2022-11-30 17:00:00+00:00,0.0,0.0,,10.430061,11.6215,,,0.0,0.0,0.0
2022-11-30 18:00:00+00:00,0.0,0.0,,10.201673,11.6215,,,0.0,0.0,0.0
2022-11-30 19:00:00+00:00,0.0,0.0,,9.819625,11.1215,,,0.0,0.0,0.0
2022-11-30 20:00:00+00:00,0.0,0.0,,10.025307,11.271501,,,0.0,0.0,0.0
2022-11-30 21:00:00+00:00,0.1,0.1,,9.52381,10.6215,,,0.0,0.0,0.0
2022-11-30 22:00:00+00:00,0.5,0.5,,9.544379,10.6715,,,0.0,0.0,0.0
2022-11-30 23:00:00+00:00,1.1,1.1,,9.883949,10.771501,,,0.0,0.0,0.0
2022-12-01 00:00:00+00:00,2.7,2.7,,10.046554,10.821501,,,0.0,0.0,0.0
2022-12-01 01:00:00+00:00,0.8,0.8,,10.104884,10.821501,,,0.0,0.0,0.0
2022-12-01 02:00:00+00:00,0.2,0.2,,9.672083,10.771501,,,0.0,0.0,0.0
2022-12-01 03:00:00+00:00,0.9,0.9,,8.88477,10.571501,,,0.0,0.0,0.0
2022-12-01 04:00:00+00:00,0.4,0.4,,9.022771,10.4715,,,0.0,0.0,0.0
2022-12-01 05:00:00+00:00,0.6,0.6,,9.18693,10.7215,,,0.0,0.0,0.0
2022-12-01 06:00:00+00:00,0.4,0.4,,9.310908,10.9215,,,0.0,0.0,0.0
2022-12-01 07:00:00+00:00,0.2,0.2,,9.979532,11.4715,,,0.0,0.0,0.0
2022-12-01 08:00:00+00:00,0.2,0.2,,10.210836,12.2215,,,0.0,0.0,0.0
2022-12-01 09:00:00+00:00,0.1,0.1,,10.76099,12.8715,,,0.0,0.0,0.0
2022-12-01 10:00:00+00:00,0.4,0.4,,10.420054,12.6715,,,0.0,0.0,0.0
2022-12-01 11:00:00+00:00,1.1,1.1,,10.630642,12.6715,,,0.0,0.0,0.0
2022-12-01 12:00:00+00:00,2.9,2.9,,10.395462,12.021501,,,0.0,0.0,0.0
2022-12-01 13:00:00+00:00,3.7,3.7,,10.830135,12.2215,,,0.0,0.0,0.0
2022-12-01 14:00:00+00:00,3.4,3.4,,10.536251,11.9715,,,0.0,0.0,0.0
2022-12-01 15:00:00+00:00,1.5,1.5,,9.573433,11.6715,,,0.0,0.0,0.0
2022-12-01 16:00:00+00:00,0.4,0.4,,9.665226,11.2215,,,0.0,0.0,0.0
2022-12-01 17:00:00+00:00,0.0,0.0,,9.323581,11.021501,,,0.0,0.0,0.0
2022-12-01 18:00:00+00:00,0.0,0.0,,7.819889,9.521501,,,0.0,0.0,0.0
2022-12-01 19:00:00+00:00,0.0,0.0,,6.436804,8.5715,,,0.0,0.0,0.0
2022-12-01 20:00:00+00:00,0.0,0.0,,5.4182854,7.9214997,,,0.0,0.0,0.0
2022-12-01 21:00:00+00:00,0.0,0.0,,6.9920197,9.071501,,,0.0,0.0,0.0
2022-12-01 22:00:00+00:00,0.0,0.0,,7.168396,8.8715,,,0.0,0.0,0.0
2022-12-01 23:00:00+00:00,0.0,0.0,,8.302393,9.6715,,,0.0,0.0,0.0
2022-12-02 00:00:00+00:00,0.0,0.0,,9.075302,10.1715,,,0.0,0.0,0.0
2022-12-02 01:00:00+00:00,0.0,0.0,,8.863546,9.771501,,,0.0,0.0,0.0
2022-12-02 02:00:00+00:00,0.0,0.0,,8.66682,9.771501,,,0.0,0.0,0.0
2022-12-02 03:00:00+00:00,0.0,0.0,,8.872501,9.9215,,,0.0,0.0,0.0
2022-12-02 04:00:00+00:00,0.0,0.0,,9.076618,10.2215,,,0.0,0.0,0.0
2022-12-02 05:00:00+00:00,0.0,0.0,,9.205528,10.1215,,,0.0,0.0,0.0
2022-12-02 06:00:00+00:00,0.0,0.0,,9.466257,10.321501,,,0.0,0.0,0.0
2022-12-02 07:00:00+00:00,0.0,0.0,,10.025944,10.771501,,,0.0,0.0,0.0
2022-12-02 08:00:00+00:00,0.0,0.0,,12.116913,12.4715,,,0.0,0.0,0.0
2022-12-02 09:00:00+00:00,0.0,0.0,,13.015102,13.771501,,,0.0,0.0,0.0
2022-12-02 10:00:00+00:00,0.0,0.0,,14.018059,14.7215,,,0.0,0.0,0.0
2022-12-02 11:00:00+00:00,0.1,0.1,,14.749935,15.521501,,,0.0,0.0,0.0
2022-12-02 12:00:00+00:00,0.2,0.2,,15.048162,15.571501,,,0.0,0.0,0.0
2022-12-02 13:00:00+00:00,0.2,0.2,,15.381191,15.6215,,,0.0,0.0,0.0
2022-12-02 14:00:00+00:00,0.1,0.1,,15.040607,15.3715,,,0.0,0.0,0.0
2022-12-02 15:00:00+00:00,0.0,0.0,,12.874142,13.271501,,,0.0,0.0,0.0
2022-12-02 16:00:00+00:00,0.0,0.0,,13.09717,13.271501,,,0.0,0.0,0.0
2022-12-02 17:00:00+00:00,0.0,0.0,,12.4524765,12.4215,,,0.0,0.0,0.0
2022-12-02 18:00:00+00:00,0.0,0.0,,11.454254,11.521501,,,0.0,0.0,0.0
2022-12-02 19:00:00+00:00,0.0,0.0,,10.481133,10.7215,,,0.0,0.0,0.0
2022-12-02 20:00:00+00:00,0.0,0.0,,10.051961,10.321501,,,0.0,0.0,0.0
2022-12-02 21:00:00+00:00,0.0,0.0,,9.935612,10.1215,,,0.0,0.0,0.0
2022-12-02 22:00:00+00:00,0.0,0.0,,9.422293,9.7215,,,0.0,0.0,0.0
2022-12-02 23:00:00+00:00,0.0,0.0,,9.186262,9.521501,,,0.0,0.0,0.0
2022-12-03 00:00:00+00:00,0.0,0.0,,7.855193,8.6215,,,0.0,0.0,0.0
2022-12-03 01:00:00+00:00,0.0,0.0,,6.2782373,7.6714997,,,0.0,0.0,0.0
2022-12-03 02:00:00+00:00,0.0,0.0,,6.6955957,7.9715,,,0.0,0.0,0.0
2022-12-03 03:00:00+00:00,0.0,0.0,,6.3305883,7.7715,,,0.0,0.0,0.0
2022-12-03 04:00:00+00:00,0.0,0.0,,6.395075,7.9214997,,,0.0,0.0,0.0
2022-12-03 05:00:00+00:00,0.0,0.0,,6.7327137,8.2215,,,0.0,0.0,0.0
2022-12-03 06:00:00+00:00,0.0,0.0,,6.379957,7.9214997,,,0.0,0.0,0.0
2022-12-03 07:00:00+00:00,0.0,0.0,,8.92071,10.071501,,,0.0,0.0,0.0
2022-12-03 08:00:00+00:00,0.0,0.0,,11.075649,11.8715,,,0.0,0.0,0.0
2022-12-03 09:00:00+00:00,0.0,0.0,,13.131027,13.6215,,,0.0,0.0,0.0
2022-12-03 10:00:00+00:00,0.0,0.0,,14.647505,14.8715,,,0.0,0.0,0.0
2022-12-03 11:00:00+00:00,0.0,0.0,,15.7051735,15.771501,,,0.0,0.0,0.0
2022-12-03 12:00:00+00:00,0.0,0.0,,15.88434,16.4715,,,0.0,0.0,0.0
2022-12-03 13:00:00+00:00,0.0,0.0,,15.479046,16.3715,,,0.0,0.0,0.0
2022-12-03 14:00:00+00:00,0.0,0.0,,15.183987,15.6215,,,0.0,0.0,0.0
2022-12-03 15:00:00+00:00,0.0,0.0,,13.451256,13.8715,,,0.0,0.0,0.0
2022-12-03 16:00:00+00:00,0.0,0.0,,13.311596,13.9215,,,0.0,0.0,0.0
2022-12-03 17:00:00+00:00,0.0,0.0,,13.036776,13.4215,,,0.0,0.0,0.0
2022-12-03 18:00:00+00:00,0.0,0.0,,12.597725,12.8715,,,0.0,0.0,0.0
2022-12-03 19:00:00+00:00,0.0,0.0,,10.945887,11.4215,,,0.0,0.0,0.0
2022-12-03 20:00:00+00:00,0.0,0.0,,11.113546,11.571501,,,0.0,0.0,0.0
2022-12-03 21:00:00+00:00,0.0,0.0,,10.9290695,11.3715,,,0.0,0.0,0.0
2022-12-03 22:00:00+00:00,0.0,0.0,,9.564938,10.3715,,,0.0,0.0,0.0
2022-12-03 23:00:00+00:00,0.0,0.0,,10.108838,10.9715,,,0.0,0.0,0.0
2022-12-04 00:00:00+00:00,0.0,0.0,,10.139193,11.021501,,,0.0,0.0,0.0
2022-12-04 01:00:00+00:00,0.0,0.0,,10.087374,10.8715,,,0.0,0.0,0.0
2022-12-04 02:00:00+00:00,0.0,0.0,,9.000722,9.821501,,,0.0,0.0,0.0
2022-12-04 03:00:00+00:00,0.0,0.0,,9.613757,10.321501,,,0.0,0.0,0.0
2022-12-04 04:00:00+00:00,0.0,0.0,,9.567181,10.1215,,,0.0,0.0,0.0
2022-12-04 05:00:00+00:00,0.0,0.0,,9.324771,9.9715,,,0.0,0.0,0.0
2022-12-04 06:00:00+00:00,0.0,0.0,,8.233523,9.2215,,,0.0,0.0,0.0
2022-12-04 07:00:00+00:00,0.3,0.3,,9.868024,10.6215,,,0.0,0.0,0.0
2022-12-04 08:00:00+00:00,2.6,2.6,,10.59327,11.6215,,,0.0,0.0,0.0
2022-12-04 09:00:00+00:00,0.6,0.6,,11.004325,11.521501,,,0.0,0.0,0.0
2022-12-04 10:00:00+00:00,1.1,1.1,,11.303027,11.571501,,,0.0,0.0,0.0
2022-12-04 11:00:00+00:00,1.9,1.9,,11.084277,11.521501,,,0.0,0.0,0.0
2022-12-04 12:00:00+00:00,0.1,0.1,,14.3244915,14.4215,,,0.0,0.0,0.0
2022-12-04 13:00:00+00:00,0.0,0.0,,14.792372,14.6215,,,0.0,0.0,0.0
2022-12-04 14:00:00+00:00,0.1,0.1,,14.729269,14.521501,,,0.0,0.0,0.0
2022-12-04 15:00:00+00:00,0.1,0.1,,13.415794,13.7215,,,0.0,0.0,0.0
2022-12-04 16:00:00+00:00,0.1,0.1,,13.121683,13.071501,,,0.0,0.0,0.0
2022-12-04 17:00:00+00:00,0.0,0.0,,12.852118,12.7215,,,0.0,0.0,0.0
2022-12-04 18:00:00+00:00,0.0,0.0,,12.475508,12.3715,,,0.0,0.0,0.0
2022-12-04 19:00:00+00:00,0.0,0.0,,11.582633,12.021501,,,0.0,0.0,0.0
2022-12-04 20:00:00+00:00,0.0,0.0,,11.789436,12.1715,,,0.0,0.0,0.0
2022-12-04 21:00:00+00:00,0.0,0.0,,11.786976,11.821501,,,0.0,0.0,0.0
2022-12-04 22:00:00+00:00,0.0,0.0,,11.182553,11.3715,,,0.0,0.0,0.0
2022-12-04 23:00:00+00:00,0.1,0.1,,10.842922,11.071501,,,0.0,0.0,0.0
2022-12-05 00:00:00+00:00,0.1,0.1,,11.783125,12.1215,,,0.0,0.0,0.0
2022-12-05 01:00:00+00:00,0.6,0.6,,11.63022,11.821501,,,0.0,0.0,0.0
2022-12-05 02:00:00+00:00,0.0,0.0,,11.303731,11.821501,,,0.0,0.0,0.0
2022-12-05 03:00:00+00:00,0.1,0.1,,11.196965,11.6215,,,0.0,0.0,0.0
2022-12-05 04:00:00+00:00,0.0,0.0,,10.752146,11.271501,,,0.0,0.0,0.0
2022-12-05 05:00:00+00:00,0.0,0.0,,11.143024,11.6215,,,0.0,0.0,0.0
2022-12-05 06:00:00+00:00,0.0,0.0,,11.002191,11.771501,,,0.0,0.0,0.0
2022-12-05 07:00:00+00:00,0.0,0.0,,11.364603,12.271501,,,0.0,0.0,0.0
2022-12-05 08:00:00+00:00,0.0,0.0,,11.997396,12.7215,,,0.0,0.0,0.0
2022-12-05 09:00:00+00:00,0.0,0.0,,12.951027,13.3715,,,0.0,0.0,0.0
2022-12-05 10:00:00+00:00,0.0,0.0,,13.560461,14.1215,,,0.0,0.0,0.0
2022-12-05 11:00:00+00:00,0.0,0.0,,13.956518,14.6715,,,0.0,0.0,0.0
2022-12-05 12:00:00+00:00,0.0,0.0,,14.512943,15.571501,,,0.0,0.0,0.0
2022-12-05 13:00:00+00:00,0.0,0.0,,14.375839,15.4715,,,0.0,0.0,0.0
2022-12-05 14:00:00+00:00,0.0,0.0,,13.906858,14.9715,,,0.0,0.0,0.0
2022-12-05 15:00:00+00:00,0.0,0.0,,12.7483635,13.321501,,,0.0,0.0,0.0
2022-12-05 16:00:00+00:00,0.0,0.0,,11.193383,11.821501,,,0.0,0.0,0.0
2022-12-05 17:00:00+00:00,0.0,0.0,,9.732,10.8715,,,0.0,0.0,0.0
2022-12-05 18:00:00+00:00,0.0,0.0,,10.273022,11.321501,,,0.0,0.0,0.0
2022-12-05 19:00:00+00:00,0.0,0.0,,10.306238,11.271501,,,0.0,0.0,0.0
2022-12-05 20:00:00+00:00,0.0,0.0,,10.3071165,11.1715,,,0.0,0.0,0.0
2022-12-05 21:00:00+00:00,0.0,0.0,,10.715681,11.4215,,,0.0,0.0,0.0
2022-12-05 22:00:00+00:00,0.0,0.0,,10.55597,11.321501,,,0.0,0.0,0.0
2022-12-05 23:00:00+00:00,0.0,0.0,,10.675005,11.3715,,,0.0,0.0,0.0
2022-12-06 00:00:00+00:00,0.0,0.0,,11.364639,12.071501,,,0.0,0.0,0.0
2022-12-06 01:00:00+00:00,0.0,0.0,,10.893518,11.571501,,,0.0,0.0,0.0
2022-12-06 02:00:00+00:00,0.0,0.0,,10.962972,11.071501,,,0.0,0.0,0.0
2022-12-06 03:00:00+00:00,0.0,0.0,,10.562978,10.6715,,,0.0,0.0,0.0
2022-12-06 04:00:00+00:00,0.0,0.0,,10.226259,10.4215,,,0.0,0.0,0.0
2022-12-06 05:00:00+00:00,0.0,0.0,,10.334817,10.4715,,,0.0,0.0,0.0
2022-12-06 06:00:00+00:00,0.0,0.0,,10.157135,10.4715,,,0.0,0.0,0.0
2022-12-06 07:00:00+00:00,0.0,0.0,,11.297801,11.4715,,,0.0,0.0,0.0
2022-12-06 08:00:00+00:00,0.0,0.0,,12.944912,13.1715,,,0.0,0.0,0.0
2022-12-06 09:00:00+00:00,0.0,0.0,,13.413244,13.9715,,,0.0,0.0,0.0
2022-12-06 10:00:00+00:00,0.0,0.0,,13.624992,14.7215,,,0.0,0.0,0.0
2022-12-06 11:00:00+00:00,0.0,0.0,,13.603096,15.021501,,,0.0,0.0,0.0
2022-12-06 12:00:00+00:00,0.0,0.0,,13.056595,14.271501,,,0.0,0.0,0.0
2022-12-06 13:00:00+00:00,0.1,0.1,,13.7904625,14.821501,,,0.0,0.0,0.0
2022-12-06 14:00:00+00:00,0.6,0.6,,13.108883,14.071501,,,0.0,0.0,0.0
2022-12-06 15:00:00+00:00,0.0,0.0,,12.642427,13.1215,,,0.0,0.0,0.0
2022-12-06 16:00:00+00:00,0.0,0.0,,11.355371,11.8715,,,0.0,0.0,0.0
2022-12-06 17:00:00+00:00,0.0,0.0,,11.814827,12.1215,,,0.0,0.0,0.0
2022-12-06 18:00:00+00:00,0.0,0.0,,11.724372,12.4215,,,0.0,0.0,0.0
